,AutoML_solution,task,trainings_id,dataset_name,dataset_size_in_mb,dataset_rows,dataset_cols,missing_values,duplicated_rows,duplicated_cols,outliers,runtime,runtime_limit,failed,:balanced_accuracy,:rooted_mean_squared_error,relative_:balanced_accuracy,relative_:rooted_mean_squared_error
709,:lama,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.4901666666666666,48,0,0.6668836805555556,,0.7942620832256397,
710,:pycaret,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.9377166666666668,48,0,0.7660590277777778,,0.9123804600672007,
711,:evalml,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.2296833333333335,48,0,0.8396267361111112,,1.0,
712,:autokeras,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,7.136233333333333,48,0,0.7046440972222222,,0.8392349444300853,
713,:autogluon,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,25.347933333333334,48,0,0.623046875,,0.7420522098733523,
714,:gama,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,43.366083333333336,48,0,0.7224392361111112,,0.8604290514344792,
715,:mljar,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,47.87696666666667,48,0,0.6529947916666666,,0.7777203411734297,
716,:tpot,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,48.45393333333333,48,0,0.7999131944444444,,0.9527009563194623,
717,:flaml,:tabular_classification,6587eb7a9de6496c97bfdf72,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,53.13368333333334,48,0,0.5835503472222222,,0.6950116309123804,
718,:pycaret,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,1.4542166666666667,60,0,0.6688368055555556,,0.7965882657017317,
719,:lama,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.9447833333333335,60,0,0.6668836805555556,,0.7942620832256397,
720,:evalml,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.035616666666667,60,0,0.8396267361111112,,1.0,
721,:autogluon,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,6.449333333333333,60,0,0.623046875,,0.7420522098733523,
722,:autokeras,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,6.605433333333334,60,0,0.6032986111111112,,0.7185319203928664,
723,:gama,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,54.184533333333334,60,0,0.6907552083333334,,0.8226932023778755,
724,:tpot,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,60.512966666666664,60,0,0.7999131944444444,,0.9527009563194623,
725,:flaml,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,60.733666666666664,60,0,0.6671006944444444,,0.7945205479452054,
726,:mljar,:tabular_classification,64dfa91f8ac38e4613016887,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,62.80538333333333,60,0,0.7007378472222222,,0.8345825794779012,
727,:lama,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.90705,240,0,0.6668836805555556,,0.7942620832256397,
728,:evalml,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,2.9774833333333333,240,0,0.8396267361111112,,1.0,
729,:pycaret,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,3.5653833333333336,240,0,0.7502170138888888,,0.8935125355388989,
730,:autogluon,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,8.3166,240,0,0.623046875,,0.7420522098733523,
731,:autokeras,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,10.3187,240,0,0.5774739583333334,,0.6877746187645386,
732,:mljar,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,157.1098,240,0,0.7682291666666667,,0.9149651072628586,
733,:gama,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,216.32571666666666,240,0,0.7085503472222222,,0.8438873093822693,
734,:tpot,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,240.43566666666666,240,0,0.73046875,,0.869992246058413,
735,:flaml,:tabular_classification,6505ae1b87d6e0440cfb872e,pc4.csv,0.265839,1458,38,0.0,0.11,0.0,0.45,241.74595,240,0,0.6690538194444444,,0.7968467304212974,
736,:autokeras,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,0.5898333333333333,3,0,0.7361182222075413,,0.8529503933937598,
737,:pycaret,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,1.98195,3,0,0.8630258311724777,,1.0,
738,:lama,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.0086,3,0,0.8621360265578807,,0.9989689710522475,
739,:evalml,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.3362666666666665,3,0,0.8316122186070325,,0.9636006114408329,
740,:gama,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.85805,3,0,0.8402047169967133,,0.9735568584954631,
741,:autogluon,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,3.350283333333333,3,0,0.8470506383470693,,0.9814893225111176,
742,:flaml,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,4.052333333333333,3,0,0.8610624803871373,,0.997725038215052,
743,:tpot,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,4.17095,3,0,0.8549040414884306,,0.9905891696509094,
744,:mljar,:tabular_classification,658c4e019de6496c97bfdfea,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,4.190783333333333,3,0,0.701752357672552,,0.8131301895323052,
745,:autokeras,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,0.70725,6,0,0.727963400333625,,0.8373796264412172,
746,:pycaret,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.267033333333333,6,0,0.8693349794374619,,1.0,
747,:evalml,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.3120333333333334,6,0,0.8316122186070325,,0.9566073358110594,
748,:lama,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,4.7668333333333335,6,0,0.8509773399177498,,0.9788831233598916,
749,:gama,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,5.592250000000001,6,0,0.8437453548482996,,0.9705641378819002,
750,:autogluon,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,6.3406666666666665,6,0,0.8454733512808231,,0.9725518600757566,
751,:tpot,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,6.42625,6,0,0.8549040414884306,,0.9834000261229918,
752,:mljar,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,6.646816666666667,6,0,0.701752357672552,,0.8072289442749089,
753,:flaml,:tabular_classification,658c6a839de6496c97bfdff4,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,6.684316666666667,6,0,0.860676416668043,,0.990040015673795,
754,:autokeras,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,1.0275333333333334,12,0,0.729776041752688,,0.8421145416428435,
755,:evalml,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.3367333333333336,12,0,0.8316122186070325,,0.9596269296740995,
756,:pycaret,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.4699166666666668,12,0,0.8646031182387237,,0.997696302649133,
757,:lama,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,6.601833333333333,12,0,0.8601726757725403,,0.992583857442348,
758,:mljar,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,10.160833333333333,12,0,0.701752357672552,,0.8097770154373929,
759,:gama,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,11.0086,12,0,0.863176540538755,,0.9960501238803127,
760,:autogluon,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,12.395883333333334,12,0,0.8665995012139329,,1.0,
761,:tpot,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,13.254700000000001,12,0,0.8313624126711481,,0.9593386697160283,
762,:flaml,:tabular_classification,658c6d4a9de6496c97bfdffe,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,13.567666666666666,12,0,0.8657943415858754,,0.9990708976558034,
763,:autokeras,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,1.4963833333333334,24,0,0.7387029910647926,,0.8512455482148847,
764,:evalml,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.325016666666667,24,0,0.8316122186070325,,0.9583096420253273,
765,:pycaret,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.5352,24,0,0.8632942177151635,,0.9948184432966882,
766,:lama,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,8.784616666666667,24,0,0.8570181016400482,,0.9875861511120839,
767,:autogluon,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,14.938266666666667,24,0,0.8637133136241267,,0.9953013891234891,
768,:gama,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,21.801,24,0,0.8677907245610847,,1.0,
769,:tpot,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,24.602966666666667,24,0,0.8313624126711481,,0.9580217777640323,
770,:flaml,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,27.32095,24,0,0.8664487918476556,,0.9984536217368445,
771,:mljar,:tabular_classification,658c70b69de6496c97bfe008,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,28.237233333333332,24,0,0.8344323418171007,,0.9615594154214356,
772,:evalml,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.40605,48,0,0.8316122186070325,,0.9515567419446281,
773,:pycaret,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.5900166666666666,48,0,0.8655259550431895,,0.9903619011622412,
774,:autokeras,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,4.33955,48,0,0.70792937717806,,0.8100349617310781,
775,:lama,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,9.8793,48,0,0.8601726757725403,,0.9842365113861854,
776,:autogluon,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,16.9841,48,0,0.8637133136241267,,0.9882878200888218,
777,:gama,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,43.42296666666667,48,0,0.8621360265578807,,0.9864830388358689,
778,:tpot,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,48.292766666666665,48,0,0.8739491634597916,,1.0,
779,:mljar,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,48.85928333333333,48,0,0.857286488182734,,0.9809340451667768,
780,:flaml,:tabular_classification,658c7c719de6496c97bfe012,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,51.07221666666667,48,0,0.8702578162419278,,0.9957762449210998,
781,:pycaret,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,1.81985,60,0,0.8699894296992419,,0.9954691486346026,
782,:evalml,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.2525666666666666,60,0,0.8316122186070325,,0.9515567419446281,
783,:autokeras,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,3.431166666666667,60,0,0.7262354039011016,,0.8309812907493149,
784,:lama,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,10.38935,60,0,0.8570181016400482,,0.9806269488802797,
785,:autogluon,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,12.479966666666666,60,0,0.8637133136241267,,0.9882878200888218,
786,:mljar,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,42.9153,60,0,0.8435946454820222,,0.9652674099971653,
787,:gama,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,54.19455,60,0,0.8676400151948074,,0.9927808749881887,
788,:tpot,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,60.23471666666667,60,0,0.8739491634597916,,1.0,
789,:flaml,:tabular_classification,64e063728e5294abd22c5f27,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,64.44501666666666,60,0,0.8648715047814095,,0.9896130586790135,
790,:pycaret,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,1.6184166666666668,240,0,0.8715667167654879,,1.0,
791,:evalml,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,2.26195,240,0,0.8316122186070325,,0.9541578431233212,
792,:autokeras,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,6.703833333333334,240,0,0.7640056485044676,,0.8765888299863088,
793,:lama,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,10.3856,240,0,0.8570181016400482,,0.9833075141058257,
794,:autogluon,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,12.899466666666665,240,0,0.8637133136241267,,0.9909893264734726,
795,:gama,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,216.24053333333333,240,0,0.8601396435826714,,0.9868890436463383,
796,:tpot,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,240.2522,240,0,0.8630258311724777,,0.9902005372294312,
797,:mljar,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,243.46773333333334,240,0,0.8584446793400169,,0.9849443110056235,
798,:flaml,:tabular_classification,6504761387d6e0440cfb8710,phoneme.csv,0.28353500000000004,5404,6,0.0,0.0,0.0,0.04,246.79595,240,0,0.8696033659801476,,0.9977473316183681,
799,:autokeras,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.6460333333333333,3,0,0.5444444444444444,,0.8596491228070176,
800,:pycaret,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,1.22495,3,0,0.5,,0.7894736842105263,
801,:evalml,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.4795000000000003,3,0,0.0,,0.0,
802,:mljar,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.6614666666666666,3,0,0.5444444444444445,,0.8596491228070177,
803,:gama,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.9194666666666667,3,0,0.5777777777777777,,0.9122807017543859,
804,:autogluon,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,3.32565,3,0,0.611111111111111,,0.9649122807017544,
805,:tpot,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,3.3626833333333335,3,0,0.6055555555555555,,0.956140350877193,
806,:flaml,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,3.3981333333333335,3,0,0.6333333333333333,,1.0,
807,:lama,:tabular_classification,65883d599de6496c97bfdfa4,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,3.5037333333333334,3,0,0.5444444444444444,,0.8596491228070176,
808,:lama,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.7097833333333334,6,0,0.5444444444444444,,0.765625,
809,:autokeras,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.86855,6,0,0.65,,0.9140625000000001,
810,:pycaret,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,1.23095,6,0,0.5888888888888889,,0.8281250000000001,
811,:evalml,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.465816666666667,6,0,0.0,,0.0,
812,:gama,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,5.577716666666666,6,0,0.711111111111111,,1.0,
813,:mljar,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,6.21115,6,0,0.5555555555555556,,0.7812500000000001,
814,:tpot,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,6.260233333333333,6,0,0.6722222222222222,,0.9453125,
815,:autogluon,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,6.309383333333333,6,0,0.611111111111111,,0.859375,
816,:flaml,:tabular_classification,65883efe9de6496c97bfdfae,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,6.4181333333333335,6,0,0.6277777777777778,,0.8828125000000001,
817,:autokeras,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,1.2713,12,0,0.5722222222222222,,0.8512396694214877,
818,:pycaret,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,1.3516666666666666,12,0,0.5611111111111111,,0.834710743801653,
819,:evalml,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.4738166666666666,12,0,0.0,,0.0,
820,:mljar,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,10.173916666666665,12,0,0.55,,0.8181818181818183,
821,:gama,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,10.98725,12,0,0.65,,0.9669421487603307,
822,:autogluon,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,12.335333333333333,12,0,0.0,,0.0,
823,:tpot,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,12.357916666666666,12,0,0.6722222222222222,,1.0,
824,:flaml,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,12.419316666666667,12,0,0.5833333333333334,,0.8677685950413224,
825,:lama,:tabular_classification,658842bd9de6496c97bfdfb8,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,259.47121666666663,12,0,0.5444444444444444,,0.8099173553719008,
826,:lama,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.6714166666666667,24,0,0.5444444444444444,,0.8235294117647058,
827,:pycaret,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,1.8210000000000002,24,0,0.5888888888888889,,0.8907563025210085,
828,:autokeras,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.0908166666666665,24,0,0.65,,0.9831932773109244,
829,:evalml,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.4864666666666664,24,0,0.0,,0.0,
830,:autogluon,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,3.100083333333333,24,0,0.6222222222222222,,0.9411764705882353,
831,:gama,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,21.783583333333336,24,0,0.6611111111111111,,1.0,
832,:tpot,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,24.238016666666667,24,0,0.6333333333333333,,0.9579831932773109,
833,:flaml,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,24.5,24,0,0.5833333333333334,,0.8823529411764707,
834,:mljar,:tabular_classification,658c26ce9de6496c97bfdfd6,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,26.271183333333333,24,0,0.65,,0.9831932773109244,
835,:lama,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.6641833333333333,48,0,0.5444444444444444,,0.8235294117647057,
836,:pycaret,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,1.7360166666666668,48,0,0.5888888888888889,,0.8907563025210083,
837,:evalml,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.4565333333333332,48,0,0.0,,0.0,
838,:autokeras,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,3.6161833333333333,48,0,0.65,,0.9831932773109243,
839,:autogluon,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,3.9614666666666665,48,0,0.6222222222222222,,0.9411764705882352,
840,:gama,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,43.37651666666667,48,0,0.6333333333333333,,0.9579831932773107,
841,:tpot,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,48.224399999999996,48,0,0.6611111111111112,,1.0,
842,:flaml,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,48.79683333333333,48,0,0.5833333333333334,,0.8823529411764706,
843,:mljar,:tabular_classification,658c37ee9de6496c97bfdfe0,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,54.51978333333333,48,0,0.6555555555555556,,0.991596638655462,
844,:lama,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.7295,60,0,0.5444444444444444,,0.7967479674796747,
845,:pycaret,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.9984833333333333,60,0,0.5111111111111111,,0.7479674796747967,
846,:evalml,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.327733333333333,60,0,0.0,,0.0,
847,:autogluon,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.780866666666667,60,0,0.6222222222222222,,0.9105691056910569,
848,:autokeras,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,4.322383333333334,60,0,0.5777777777777777,,0.8455284552845528,
849,:gama,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,54.22711666666667,60,0,0.6833333333333333,,1.0,
850,:mljar,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,58.115066666666664,60,0,0.6111111111111112,,0.894308943089431,
